=0,1=
79	1	0.26886
15	1	0.22282
50	2	0.22984
91	2	0.21699
55	3	0.17046
45	3	0.15086
32	4	0.32256
70	4	0.27183
52	5	0.13877
95	5	0.12765
10	6	1.0
84	6	0.28714
96	7	0.14166
34	7	0.12053
22	8	0.16954
37	8	0.15629
40	9	1.0
67	9	0.23199
598	10	0.26645
577	10	0.19529
93	11	0.12735
367	11	0.074258
3	12	0.11536
42	12	0.083048
27	13	1.0
16	13	0.67868
454	14	0.19217
427	14	0.13702
14	15	0.28047
54	15	0.17174
15	16	0.14003
441	16	0.12143
60	17	0.20109
547	17	0.080098
406	18	0.23741
75	18	0.14465
488	19	0.17628
13	19	0.07332
37	20	0.52163
24	20	0.20273
51	21	0.18007
22	21	0.079767
73	22	0.25008
32	22	0.24317
42	23	0.21605
95	23	0.19542
75	24	0.11432
534	24	0.098717
45	25	0.31347
49	25	0.29425
93	26	0.3916
367	26	0.16166
69	27	1.0
597	27	0.18829
6	28	0.14164
33	28	0.10012
32	29	0.28379
70	29	0.16941
12	30	0.22749
86	30	0.2134
506	31	0.032468
567	31	0.031512
16	32	0.26566
27	32	0.23034
13	33	0.21424
42	33	0.13258
552	34	0.39575
527	34	0.39379
51	35	0.38853
18	35	0.23656
84	36	0.25046
21	36	0.22048
52	37	0.062843
72	37	0.062291
12	38	0.17697
86	38	0.14968
55	39	0.15571
45	39	0.15419
21	40	0.16404
77	40	0.13367
29	41	0.79448
50	41	0.38151
420	42	0.10089
565	42	0.066563
17	43	0.83853
77	43	0.37577
486	44	0.10447
494	44	0.092918
13	45	0.1586
488	45	0.12675
84	46	0.25676
67	46	0.2335
568	47	0.3133
60	47	0.25303
74	48	0.99598
34	48	0.11063
36	49	0.24107
95	49	0.17387
454	50	0.20947
427	50	0.082103
474	51	0.061537
431	51	0.058765
48	52	0.12449
78	52	0.11701
83	53	0.64132
79	53	0.29728
89	54	0.50845
95	54	0.21867
24	55	0.36332
67	55	0.31172
525	56	0.082455
326	56	0.069111
568	57	0.13947
21	57	0.12213
516	58	0.10207
586	58	0.090126
82	59	1.0
79	59	0.37923
57	60	0.56089
35	60	0.13616
81	61	0.35896
45	61	0.25842
95	62	0.14395
55	62	0.14017
21	63	0.7539
568	63	0.21136
54	64	0.45196
44	64	0.30928
65	65	1.0
60	65	0.072059
420	66	0.061632
55	66	0.056882
73	67	0.25984
95	67	0.20997
89	68	0.51802
95	68	0.18962
95	69	0.13542
48	69	0.11151
12	70	0.26524
86	70	0.23276
428	71	0.096973
463	71	0.086219
395	72	0.1414
4	72	0.081107
51	73	0.15224
14	73	0.084031
52	74	0.18663
577	74	0.18651
94	75	0.18977
41	75	0.16781
30	76	0.44848
82	76	0.21001
32	77	0.31721
73	77	0.20569
45	78	1.0
55	78	0.44838
30	79	0.092077
48	79	0.089839
534	80	0.13385
85	80	0.10765
440	81	0.15107
569	81	0.10363
571	82	0.31766
547	82	0.27157
35	83	0.10593
34	83	0.064474
38	84	0.22983
33	84	0.14456
60	85	0.84163
568	85	0.18243
77	86	1.0
17	86	0.29114
34	87	0.10146
385	87	0.057264
20	88	1.0
3	88	0.15111
63	89	0.80975
47	89	0.61745
72	90	1.0
5	90	0.17243
76	91	0.32682
95	91	0.19266
399	92	0.069319
95	92	0.058948
5	93	0.32698
72	93	0.23561
13	94	0.17608
42	94	0.15808
67	95	0.20959
24	95	0.20599
54	96	0.26757
41	96	0.22531
72	97	0.19495
4	97	0.16848
42	98	0.17084
597	98	0.16258
4	99	1.0
48	99	0.0802
74	100	0.14723
68	100	0.099629
86	101	0.1603
3	101	0.097995
41	102	0.27223
54	102	0.2708
24	103	0.70936
67	103	0.33847
21	104	0.40716
77	104	0.24349
67	105	0.60424
79	105	0.38027
51	106	0.18712
12	106	0.15881
65	107	0.30623
578	107	0.18477
8	108	0.24521
25	108	0.19743
55	109	0.13449
21	109	0.13258
84	110	0.28297
10	110	0.11497
26	111	0.13606
37	111	0.12423
549	112	0.59202
75	112	0.15724
72	113	0.15865
5	113	0.13817
66	114	0.29605
45	114	0.25371
12	115	0.17069
61	115	0.14277
359	116	0.070926
443	116	0.057298
39	117	0.42253
99	117	0.34279
564	118	0.1489
48	118	0.095549
35	119	0.125
38	119	0.11996
72	120	0.18031
22	120	0.10515
26	121	0.11776
52	121	0.10154
87	122	0.31972
9	122	0.25084
79	123	1.0
