=1,0=
860	4
925	4
207	7
228	7
647	11
176	12
286	15
37	17
66	17
426	25
82	26
585	26
1425	34
1458	34
1515	34
1587	34
1626	34
1654	34
1316	36
809	38
880	38
1007	38
1008	38
68	40
136	40
264	40
277	40
503	40
1454	43
1523	44
1454	49
303	53
729	59
817	59
822	59
1139	59
1145	59
1164	59
1319	60
622	63
729	63
817	63
822	63
1795	66
1421	68
1474	68
198	73
308	73
385	73
460	73
518	73
1114	74
1447	79
48	81
307	81
400	81
997	85
1531	88
921	89
1606	91
1546	96
146	98
207	98
228	98
96	99
235	99
276	99
293	99
316	99
614	99
1447	101
1458	102
1626	102
76	108
143	108
492	108
596	108
1363	110
1474	113
1447	114
1351	117
414	121
34	122
84	122
195	122
237	122
315	122
324	122
448	122
531	122
543	122
312	123
425	123
1561	134
1375	135
1471	135
1496	135
1008	142
1561	142
1392	144
1372	146
1541	146
1385	147
188	149
1496	151
1517	151
1523	151
1638	156
1546	159
66	162
397	162
1421	165
1474	165
10	171
602	171
1794	172
931	173
931	174
1559	175
1766	177
1779	177
1820	177
146	178
423	178
207	179
228	179
1428	180
1447	180
1496	188
1506	188
1531	189
1529	194
1616	196
126	197
297	197
410	198
1387	201
1453	201
1572	201
1647	201
938	206
1638	218
1158	223
1158	224
1387	227
605	232
1454	235
1636	236
1441	239
1440	240
134	241
218	241
1454	242
1524	248
87	254
292	254
334	254
1409	255
437	256
857	257
995	257
1093	257
1398	258
1404	258
1422	258
1454	258
1478	258
1517	258
1546	258
30	259
76	259
492	259
718	264
914	266
1159	266
1218	270
198	273
385	273
460	273
519	273
605	274
1531	275
483	277
1447	278
622	279
694	279
715	279
729	279
747	279
748	279
778	279
779	279
799	279
817	279
822	279
840	279
885	279
927	279
986	279
1067	279
1070	279
1240	279
1344	279
1523	280
1286	283
17	285
125	285
249	285
251	285
365	285
600	285
610	285
600	288
87	295
292	295
334	295
1301	298
1531	299
1389	301
1559	301
1657	302
123	306
1114	307
661	308
708	308
722	308
772	308
982	308
1192	308
1330	308
610	309
995	315
664	316
1102	316
634	319
774	319
837	319
863	319
957	319
1115	319
1257	319
1272	319
1526	320
88	324
93	324
183	325
1526	326
1769	328
1886	328
1903	328
1926	328
2018	328
323	330
1440	332
1392	333
1421	338
1474	338
991	340
1001	340
1016	340
1037	340
1263	340
1273	340
416	342
1400	343
511	346
1447	348
1631	356
1344	357
1301	361
1545	364
1242	366
464	368
557	368
634	377
647	377
679	377
709	377
717	377
718	377
789	377
809	377
837	377
880	377
957	377
978	377
990	377
1006	377
1007	377
1008	377
1019	377
1022	377
1068	377
1069	377
1077	377
1110	377
1115	377
1146	377
1160	377
1244	377
1257	377
1272	377
1287	377
1343	377
459	381
37	382
511	385
1372	389
1372	390
1450	390
1539	390
1541	390
1602	390
1634	390
1656	390
519	391
213	392
1764	398
1853	398
1866	398
1872	398
1898	398
1636	400
1484	410
1385	413
1794	415
1494	419
1546	420
1403	421
1421	424
1474	424
328	425
483	426
671	428
673	428
826	428
1165	428
1263	428
1277	428
1351	437
2022	445
1421	446
1474	446
1392	448
1660	450
971	451
1232	451
1462	453
126	454
297	454
1113	456
708	459
716	459
722	459
775	459
982	459
1255	459
1071	460
1523	461
1611	461
1450	462
1539	462
1634	462
948	464
1163	464
1343	464
668	465
1441	466
1650	466
1656	466
789	467
990	467
1006	467
1022	467
1068	467
1077	467
1119	467
126	470
297	470
578	471
1454	472
1496	474
1545	474
397	475
474	477
580	477
1870	479
1948	479
231	481
508	481
1506	483
1367	484
1377	484
1566	484
1638	487
1424	488
1663	488
1421	494
1474	494
277	495
503	495
1501	500
1400	501
1943	506
2034	506
1416	509
1447	511
1531	518
435	523
106	527
1409	530
1763	532
1776	532
1783	532
1788	532
1795	532
1853	532
1862	532
1872	532
1940	532
1965	532
1974	532
2022	532
1809	533
1812	533
498	537
1143	540
1166	540
716	542
176	543
71	544
37	546
66	546
483	551
794	552
807	552
975	552
1099	552
1162	552
269	555
1809	555
2004	555
2011	555
1812	556
1683	557
1704	557
1709	557
1717	557
1447	560
1944	563
1559	565
416	566
2011	568
66	569
397	569
1789	570
1870	570
1948	570
1375	572
1514	572
1578	572
1496	577
30	578
87	578
250	578
292	578
307	578
334	578
557	581
231	585
473	585
508	585
1638	586
1233	592
188	593
30	598
212	598
1760	600
1421	604
1474	604
1030	605
1171	605
625	609
1301	609
1477	612
1891	614
24	615
312	615
1496	617
1512	617
1426	619
1692	621
1712	621
1714	621
1766	621
1779	621
10	624
291	624
308	624
360	624
574	624
590	624
595	624
602	624
613	624
603	625
432	629
1531	630
1426	631
49	633
645	635
993	635
1081	635
901	636
902	636
951	636
987	636
1348	636
1387	639
1853	640
1872	640
1927	640
1965	640
2022	640
2035	640
1496	641
1360	643
1376	643
1419	643
1445	643
1387	645
1421	650
1474	650
1409	651
705	653
859	653
908	653
1129	653
1341	653
1345	653
1411	656
1384	657
68	658
136	658
264	658
259	668
664	674
1102	674
25	675
675	678
1395	682
1428	683
1447	687
211	688
1384	691
746	692
259	694
1370	697
1638	697
483	698
1523	699
216	700
1524	703
1447	704
1671	705
824	710
435	711
1011	715
1608	718
146	723
207	724
228	724
661	725
1517	730
1531	734
69	735
345	735
469	735
1387	736
474	739
580	739
1726	741
1	744
20	744
180	744
431	744
478	744
180	745
1616	746
426	750
1691	751
1701	751
1721	751
148	754
515	754
1476	756
1545	761
30	762
76	762
1447	763
1517	766
435	769
30	772
48	772
87	772
250	772
292	772
307	772
334	772
387	772
400	772
577	772
604	772
1433	774
416	779
231	780
473	780
508	780
1351	780
29	781
173	781
290	781
335	781
347	781
1523	782
1011	785
1433	785
216	786
578	786
216	787
1387	788
1403	791
10	792
602	792
1214	797
1524	803
1385	805
54	806
184	806
188	806
369	806
1216	806
1537	806
1621	806
1965	806
1980	806
2007	806
1460	810
1526	811
1447	815
428	816
80	817
1187	822
812	823
1247	823
173	826
347	826
1403	827
98	828
1387	829
983	831
794	832
807	832
820	832
940	832
975	832
1080	832
1099	832
1074	833
1162	833
1176	837
1454	838
1517	841
824	842
1135	842
1088	843
1116	843
920	844
1088	844
1116	844
297	847
55	851
1471	852
1683	853
1375	856
1411	858
432	860
995	861
1093	861
1501	866
1400	867
17	870
125	870
365	870
610	870
1671	871
1982	872
716	874
894	876
1545	884
1594	884
286	888
37	891
66	891
218	897
62	898
86	898
295	898
212	908
183	909
1450	910
1539	910
1602	910
1622	910
1634	910
1656	910
25	911
55	911
71	911
80	911
111	911
146	911
147	911
286	911
432	911
435	911
459	911
477	911
483	911
605	911
1608	913
1447	914
898	918
1256	918
1274	919
291	920
360	920
590	921
613	921
574	922
595	922
661	923
1766	926
1779	926
1980	933
1629	938
1640	941
242	942
1758	943
725	944
1078	944
1177	944
617	949
1096	952
1231	952
125	953
249	953
251	953
365	953
610	953
1187	957
1187	958
727	963
743	963
783	963
1319	963
66	964
397	964
145	968
446	968
627	977
913	977
956	977
973	977
1247	977
1384	980
1421	986
1474	986
49	988
145	988
1474	989
1496	989
1392	993
1113	995
1523	998
259	1004
511	1004
123	1009
1447	1010
269	1011
183	1012
1395	1013
1886	1015
1891	1015
1903	1015
1447	1017
1523	1017
620	1019
1261	1019
1608	1021
1671	1028
971	1031
1232	1031
1346	1033
15	1035
593	1035
477	1038
1404	1039
1425	1039
1458	1039
1515	1039
1587	1039
1626	1039
1654	1039
140	1044
1636	1046
141	1047
1428	1048
296	1051
455	1051
1420	1052
1444	1052
1660	1052
661	1058
1050	1058
675	1059
1514	1060
1578	1060
1050	1061
1387	1062
1385	1064
45	1074
51	1074
95	1074
259	1074
433	1074
532	1074
15	1077
1524	1078
177	1079
1233	1079
498	1081
925	1082
1853	1087
1872	1087
1965	1087
1387	1088
1428	1090
1447	1090
1586	1090
1458	1093
1624	1093
1626	1093
1441	1094
111	1095
1631	1097
578	1098
578	1099
664	1100
1102	1100
637	1101
1012	1101
1024	1101
1182	1105
1395	1111
157	1114
764	1117
804	1117
815	1117
879	1117
971	1117
981	1117
1020	1117
1095	1117
1174	1117
1322	1117
1232	1118
1636	1122
1440	1125
1403	1126
727	1128
176	1130
312	1130
183	1136
627	1136
96	1138
235	1138
364	1138
991	1140
1263	1141
790	1142
868	1142
1300	1142
213	1146
296	1146
345	1146
455	1146
469	1146
498	1146
559	1146
1559	1149
1662	1149
731	1152
498	1155
435	1156
568	1160
177	1163
296	1163
303	1163
134	1164
394	1164
250	1168
360	1168
613	1168
218	1172
1287	1175
211	1177
459	1180
459	1188
459	1189
716	1196
247	1198
773	1199
213	1201
498	1201
670	1202
1338	1202
1524	1206
1496	1208
425	1213
1447	1215
472	1217
55	1226
1392	1232
1477	1236
1568	1237
1670	1237
1447	1238
1441	1239
1409	1242
1233	1243
1599	1246
1286	1247
365	1249
610	1249
580	1250
355	1251
474	1251
580	1251
355	1252
1382	1254
617	1257
764	1259
804	1259
879	1259
981	1259
1020	1259
1322	1259
735	1260
912	1260
1041	1260
1100	1260
1421	1262
1426	1262
1474	1262
1496	1262
323	1269
1637	1278
1375	1279
69	1280
98	1287
1414	1289
1452	1289
1453	1289
1459	1289
1553	1289
1564	1289
1572	1289
1604	1289
1639	1289
1647	1289
1937	1290
183	1291
2005	1291
1425	1295
1458	1295
1515	1295
1626	1295
1654	1295
2021	1296
1995	1297
1671	1299
1363	1300
1441	1300
1650	1300
1671	1300
1192	1304
1330	1304
1599	1306
1418	1307
1444	1307
1513	1307
1581	1307
1660	1307
1668	1307
1637	1308
1403	1310
719	1311
929	1311
1361	1312
1756	1313
1901	1313
2019	1313
1795	1314
1458	1316
1626	1316
426	1319
1559	1320
1420	1321
1444	1321
68	1322
115	1322
136	1322
264	1322
1774	1322
1937	1322
1988	1322
1670	1323
931	1325
931	1326
111	1328
1420	1329
1454	1329
1569	1329
1586	1333
1356	1335
773	1336
1036	1336
1293	1336
483	1337
196	1339
216	1344
24	1352
483	1353
1521	1354
1544	1354
7	1358
39	1358
7	1359
15	1359
39	1359
593	1359
409	1362
1411	1366
702	1367
914	1367
1050	1367
1159	1367
1313	1367
1421	1371
1474	1371
1568	1375
259	1379
1411	1385
1886	1395
1903	1395
1523	1396
1385	1401
1403	1404
2035	1408
887	1418
1451	1421
1599	1421
1631	1421
1769	1422
1886	1422
1891	1422
1903	1422
1926	1422
1929	1422
2018	1422
1447	1425
1057	1428
1637	1429
1352	1434
1391	1434
1559	1435
106	1441
369	1447
1660	1448
941	1452
1526	1456
1356	1458
1457	1462
1491	1462
1608	1463
1606	1468
1794	1468
824	1471
666	1473
724	1473
1060	1473
1065	1473
1239	1473
1301	1473
666	1474
705	1474
721	1474
821	1474
859	1474
908	1474
1122	1474
1129	1474
1274	1474
1315	1474
1341	1474
1345	1474
472	1475
1392	1477
731	1478
828	1482
1010	1482
1223	1482
1517	1485
780	1486
643	1488
681	1488
780	1488
919	1488
1000	1488
1003	1488
1385	1491
1528	1491
1645	1491
290	1492
335	1492
55	1494
1367	1498
1041	1499
1100	1499
80	1500
646	1504
653	1504
732	1504
762	1504
794	1504
807	1504
824	1504
940	1504
975	1504
1010	1504
1088	1504
1099	1504
1116	1504
1135	1504
1162	1504
1172	1504
1206	1504
1223	1504
1269	1504
1285	1504
1297	1504
1687	1504
1784	1504
1905	1504
1484	1506
789	1507
1343	1507
1671	1509
286	1511
247	1513
1077	1514
1401	1517
1657	1517
1384	1520
1691	1523
1721	1523
1523	1528
1496	1529
1506	1531
1363	1537
1372	1537
1510	1537
1541	1537
140	1540
1068	1543
17	1550
106	1550
125	1550
249	1550
365	1550
600	1550
610	1550
853	1554
910	1554
977	1554
1156	1554
1199	1554
1441	1557
1484	1557
603	1559
1616	1563
1660	1564
1385	1567
1660	1567
1454	1571
630	1576
640	1576
660	1576
797	1576
813	1576
830	1576
870	1576
954	1576
991	1576
1001	1576
1016	1576
1032	1576
1033	1576
1091	1576
1175	1576
1189	1576
1202	1576
1214	1576
1231	1576
1236	1576
1258	1576
1263	1576
1273	1576
1307	1576
1460	1577
1512	1580
1537	1580
1621	1580
1660	1580
176	1584
312	1584
1113	1584
1441	1589
1559	1589
1650	1589
1803	1590
1897	1590
688	1591
854	1591
176	1593
312	1593
1392	1599
323	1600
69	1605
106	1609
600	1609
610	1609
707	1611
1441	1613
1650	1613
681	1615
734	1619
247	1621
1390	1625
1421	1628
1474	1628
1421	1630
1474	1630
1440	1633
146	1634
207	1635
228	1635
1545	1637
1531	1638
459	1639
148	1643
1403	1646
1638	1648
1428	1649
96	1650
235	1650
1769	1652
1451	1653
198	1658
385	1658
460	1658
777	1659
1732	1659
793	1661
1662	1664
518	1665
1300	1666
829	1667
933	1667
1049	1667
183	1669
1863	1669
355	1670
984	1671
1569	1674
1629	1674
1300	1678
791	1679
277	1686
503	1686
1462	1688
1545	1692
416	1693
1017	1694
1314	1694
1436	1696
1521	1696
1544	1696
1549	1696
1590	1696
1392	1697
66	1700
146	1701
207	1702
228	1702
1683	1705
1704	1705
1709	1705
1717	1705
1400	1706
1403	1706
915	1709
997	1709
1646	1711
1361	1715
1411	1726
1375	1728
1387	1732
1763	1733
1402	1735
1447	1740
88	1743
93	1743
116	1743
1611	1744
247	1745
654	1746
657	1746
706	1746
1197	1746
1316	1746
1199	1749
247	1757
459	1758
249	1766
653	1767
1269	1767
1297	1767
1662	1768
624	1771
1414	1773
1452	1773
1453	1773
1459	1773
1553	1773
1564	1773
1572	1773
1604	1773
1638	1773
1639	1773
1647	1773
126	1781
297	1781
688	1787
854	1787
1187	1788
168	1794
177	1794
296	1794
627	1795
956	1795
973	1795
979	1795
1139	1795
1145	1795
1164	1795
1289	1795
1400	1796
393	1798
948	1799
1234	1799
278	1800
168	1807
1454	1811
1848	1818
2035	1820
1496	1826
1526	1827
1658	1827
1428	1832
821	1837
1087	1837
1336	1837
1569	1839
84	1843
1547	1844
790	1845
868	1845
1109	1845
953	1846
1643	1850
116	1851
1617	1854
1628	1854
1661	1854
1671	1854
1988	1855
1255	1859
1453	1860
1647	1860
997	1865
1447	1868
1523	1868
681	1869
780	1869
1120	1869
1187	1872
578	1875
1392	1876
1404	1878
1395	1880
1624	1882
794	1884
807	1884
975	1884
1099	1884
635	1887
642	1887
734	1887
856	1887
936	1887
1409	1891
1616	1892
1428	1895
1982	1898
2007	1898
1017	1905
1314	1905
977	1906
1156	1906
977	1907
1156	1907
853	1908
910	1908
977	1908
1156	1908
1199	1908
66	1913
1057	1913
1643	1914
948	1915
1242	1915
1477	1918
1683	1920
1704	1920
1709	1920
1717	1920
578	1922
69	1925
2004	1926
2011	1926
1891	1929
176	1930
312	1930
212	1932
675	1939
1454	1942
878	1948
1192	1948
1330	1948
793	1949
1732	1949
1743	1949
1745	1949
1751	1949
1404	1950
1606	1951
1394	1952
1352	1954
1391	1954
1392	1954
1176	1956
1510	1957
1385	1961
1769	1962
1886	1962
1903	1962
1926	1962
1636	1963
578	1966
1409	1968
1523	1972
30	1975
1649	1980
1000	1983
915	1984
364	1985
736	1986
235	1990
96	1996
1421	1999
1474	1999
1352	2000
1440	2001
1352	2002
1421	2003
1474	2003
1608	2011
916	2012
1496	2014
1095	2017
1095	2019
1409	2025
188	2027
1312	2030
1531	2031
1826	2037
1856	2037
1922	2037
1971	2037
1458	2039
1626	2039
498	2042
1629	2043
1958	2044
924	2045
910	2046
924	2046
503	2048
1363	2051
140	2060
5	2065
130	2065
380	2065
123	2067
434	2067
1400	2068
1026	2073
1084	2073
10	2080
602	2080
1454	2084
1447	2087
1352	2089
1385	2089
1417	2089
1457	2089
1491	2089
1494	2089
887	2090
1403	2091
1395	2093
1352	2100
1391	2100
1440	2104
1425	2105
1458	2105
1515	2105
1587	2105
1626	2105
1654	2105
140	2107
653	2108
1269	2108
1297	2108
1447	2109
1010	2114
1223	2114
624	2116
983	2117
1011	2117
1566	2117
1982	2120
1995	2120
2021	2120
80	2124
