#number of node: 300
#layer:10
#directed:0
#nodesize:91
--layer1--
2	1	61
6	1	4
10	1	1
20	1	22
3	2	3
5	2	2
6	2	139
7	2	4
10	2	3
20	2	83
21	2	66
70	2	6
84	2	1
89	2	102
2	3	86
6	3	8
7	3	1
17	3	3
20	3	34
21	3	4
31	3	1
32	3	4
59	3	1
70	3	2
84	3	1
89	3	7
8	4	2
13	4	11
17	4	6
19	4	10
22	4	3
30	4	1
63	4	7
2	5	7
6	5	2
15	5	1
20	5	6
43	5	1
2	6	1115
3	6	4
5	6	3
10	6	1
20	6	129
21	6	19
26	6	23
70	6	39
84	6	1
89	6	8
20	7	3
89	7	4
2	8	89
4	8	3
6	8	60
13	8	8
23	8	1
26	8	28
2	10	42
5	10	1
6	10	1
18	10	2
20	10	3
46	10	1
49	10	1
57	10	19
70	10	21
89	10	1
91	10	3
2	12	1
4	13	9
8	13	46
19	13	2
23	13	1
17	14	2
57	14	9
70	14	3
5	15	1
10	15	1
3	16	5
20	16	10
51	16	24
4	17	3
14	17	1
18	17	4
17	18	2
4	19	17
13	19	1
43	19	1
63	19	4
88	19	22
2	20	576
3	20	6
5	20	7
6	20	93
7	20	5
10	20	2
21	20	21
32	20	1
84	20	1
89	20	40
2	21	249
3	21	4
6	21	21
20	21	6
30	21	1
49	21	1
89	21	27
48	22	2
63	22	1
91	22	1
8	23	1
57	23	4
2	26	2
5	26	6
6	26	22
20	26	11
21	26	15
49	26	2
88	26	1
89	26	5
33	28	3
20	30	1
21	30	1
31	30	6
32	30	1
70	30	21
30	31	5
32	31	7
59	31	7
2	32	2
3	32	3
7	32	2
89	32	1
28	33	1
29	33	1
34	33	1
33	34	3
2	35	3
2	36	2
2	37	1
6	37	2
22	37	2
43	37	1
45	37	1
51	37	1
57	37	6
58	37	1
59	37	1
2	38	1
6	38	1
36	38	1
43	38	1
46	38	13
47	38	6
48	38	8
51	38	5
64	38	1
65	38	7
69	38	6
84	38	8
2	41	1
6	41	1
20	41	1
2	42	2
2	43	1
19	43	2
45	43	16
47	43	21
48	43	14
51	43	1
58	43	13
65	43	9
84	43	10
2	44	3
59	44	1
2	45	1
43	45	19
47	45	9
48	45	9
51	45	2
58	45	12
65	45	7
84	45	5
47	46	6
48	46	8
51	46	1
65	46	8
69	46	3
84	46	4
2	47	2
18	47	1
43	47	20
45	47	11
46	47	6
48	47	19
51	47	5
58	47	13
64	47	3
65	47	11
69	47	9
84	47	17
90	47	12
2	48	3
22	48	1
43	48	17
45	48	10
46	48	7
47	48	19
51	48	3
58	48	6
65	48	14
69	48	4
84	48	12
2	49	2
21	49	1
57	49	2
63	49	92
84	49	1
2	50	2
2	51	1
36	51	1
43	51	2
45	51	1
46	51	3
47	51	6
48	51	2
58	51	1
69	51	2
2	52	1
46	54	5
47	54	13
48	54	6
51	54	4
64	54	8
69	54	4
84	54	9
2	55	2
2	56	1
4	56	7
19	56	3
30	56	2
32	56	22
63	56	9
10	57	28
23	57	2
32	57	1
49	57	10
59	57	1
63	57	4
43	58	12
45	58	13
47	58	13
48	58	5
51	58	2
65	58	9
84	58	11
2	59	3
3	59	2
31	59	4
34	59	1
44	59	1
57	59	1
2	60	3
2	61	2
6	61	1
20	61	1
2	62	5
6	62	1
2	63	3
3	63	1
4	63	10
10	63	1
19	63	3
49	63	94
57	63	2
80	63	1
2	64	1
6	64	1
20	64	1
47	64	2
69	64	1
84	64	2
43	65	11
45	65	7
46	65	7
47	65	8
48	65	14
58	65	9
84	65	8
2	66	3
86	66	2
2	67	4
20	67	1
44	69	1
46	69	4
47	69	11
48	69	5
51	69	2
64	69	2
84	69	15
2	70	57
6	70	39
10	70	20
14	70	5
20	70	1
30	70	20
57	70	3
2	71	2
43	71	8
45	71	10
47	71	10
48	71	10
51	71	1
58	71	10
65	71	6
69	71	2
84	71	6
2	72	3
10	72	1
2	73	3
6	73	1
20	73	1
2	74	3
10	74	1
2	75	2
2	76	4
2	77	1
6	77	1
20	77	1
2	78	3
6	78	1
2	81	4
6	81	2
20	81	2
2	82	1
2	83	5
6	83	1
2	84	9
6	84	2
20	84	1
43	84	9
45	84	8
46	84	4
47	84	13
48	84	7
51	84	3
58	84	8
65	84	10
69	84	7
2	86	5
6	86	1
20	86	1
84	86	1
2	87	1
2	89	155
3	89	4
6	89	10
7	89	4
10	89	2
15	89	1
20	89	44
21	89	28
25	89	1
47	90	11
3	91	1
10	91	32
33	91	2
34	91	1
57	91	21
59	91	2
--layer2--
3	2	23
4	2	9
5	2	27
6	2	151
7	2	8
9	2	27
10	2	2
11	2	21
14	2	4
18	2	12
20	2	145
21	2	56
30	2	22
32	2	5
42	2	3
45	2	2
46	2	3
48	2	4
66	2	2
72	2	3
76	2	57
78	2	1
86	2	4
87	2	10
89	2	126
90	2	8
4	3	1
6	3	9
9	3	5
14	3	9
18	3	2
20	3	17
21	3	37
22	3	2
24	3	3
30	3	3
31	3	44
32	3	2
42	3	4
59	3	5
63	3	5
66	3	2
76	3	6
89	3	19
90	3	8
8	4	15
13	4	5
14	4	2
17	4	3
18	4	1
19	4	6
20	4	4
21	4	8
22	4	5
30	4	5
32	4	7
61	4	11
66	4	2
78	4	7
90	4	36
6	5	8
11	5	16
21	5	1
52	5	7
78	5	1
2	6	8
3	6	4
5	6	10
9	6	1
11	6	9
18	6	3
20	6	100
21	6	46
30	6	1
32	6	1
44	6	6
48	6	1
66	6	6
76	6	8
86	6	6
87	6	6
89	6	26
90	6	1
20	7	2
78	7	6
4	8	17
13	8	25
21	8	6
23	8	12
30	8	34
3	9	5
20	9	15
49	9	2
89	9	4
18	10	1
20	10	1
21	10	14
5	11	13
6	11	10
21	11	2
32	11	1
44	11	12
89	11	3
4	13	5
8	13	28
23	13	12
3	14	7
4	14	1
20	14	5
21	14	9
30	14	3
32	14	1
89	14	1
90	14	3
3	16	9
6	16	1
20	16	1
21	16	6
32	16	1
51	16	7
57	16	2
89	16	3
90	16	19
4	17	5
22	17	74
61	17	43
66	17	4
86	17	1
90	17	19
3	18	24
4	18	1
6	18	1
19	18	7
20	18	6
21	18	9
22	18	5
25	18	2
30	18	10
31	18	35
44	18	3
49	18	23
57	18	2
59	18	1
63	18	15
66	18	2
77	18	5
78	18	1
90	18	12
4	19	5
18	19	7
21	19	3
28	19	1
31	19	16
44	19	2
2	20	12
3	20	17
4	20	5
6	20	84
7	20	1
9	20	18
14	20	3
18	20	6
21	20	58
30	20	13
32	20	13
35	20	1
42	20	9
45	20	1
46	20	1
66	20	2
72	20	1
76	20	36
78	20	1
86	20	4
89	20	77
90	20	3
3	21	27
4	21	6
6	21	43
8	21	6
10	21	14
11	21	3
14	21	13
18	21	8
19	21	3
20	21	56
49	21	3
52	21	3
71	21	2
76	21	21
86	21	1
87	21	4
89	21	42
90	21	15
3	22	1
4	22	9
17	22	77
18	22	2
21	22	1
31	22	8
35	22	9
49	22	1
61	22	32
63	22	3
66	22	4
78	22	1
86	22	1
87	22	2
90	22	20
8	23	13
13	23	17
78	23	1
18	24	1
77	24	1
3	25	2
3	26	4
6	26	4
71	26	9
89	26	24
33	28	5
33	29	1
72	29	2
3	30	2
4	30	6
8	30	34
9	30	1
14	30	4
18	30	9
20	30	15
32	30	3
44	30	2
49	30	2
57	30	18
70	30	21
89	30	1
90	30	5
3	31	36
18	31	1
19	31	4
22	31	4
32	31	19
59	31	1
63	31	10
4	32	11
6	32	1
20	32	13
25	32	1
30	32	4
31	32	22
57	32	3
66	32	1
78	32	3
90	32	2
3	33	1
28	33	6
59	33	1
3	34	1
66	34	1
20	35	2
22	35	5
89	35	6
20	37	1
59	37	2
36	38	31
45	38	2
47	38	7
58	38	8
69	38	4
84	38	16
43	39	6
58	39	1
62	39	6
65	39	8
72	39	7
73	39	1
80	39	9
43	41	7
48	41	12
72	41	6
3	42	3
20	42	9
66	42	3
86	42	7
39	43	6
41	43	14
47	43	3
48	43	24
62	43	12
65	43	11
69	43	3
72	43	31
80	43	19
84	43	1
3	44	1
6	44	6
11	44	10
18	44	2
19	44	3
49	44	1
63	44	2
2	45	4
20	45	2
36	45	2
46	45	3
47	45	2
48	45	20
65	45	14
72	45	2
20	46	1
45	46	5
47	46	2
48	46	2
72	46	9
80	46	2
84	46	1
2	47	1
22	47	1
43	47	2
45	47	1
46	47	2
48	47	14
65	47	25
69	47	12
72	47	12
80	47	14
84	47	15
90	47	50
41	48	13
43	48	20
45	48	17
46	48	4
47	48	12
65	48	27
69	48	1
72	48	25
73	48	14
80	48	8
84	48	9
9	49	3
10	49	1
18	49	23
21	49	2
30	49	1
32	49	3
57	49	5
61	49	1
63	49	169
78	49	18
86	49	2
90	49	51
5	52	4
20	52	1
21	52	4
30	52	1
72	52	1
18	53	1
32	53	1
66	53	2
2	54	1
14	54	10
45	54	1
46	54	1
72	54	3
80	54	1
18	56	1
20	56	21
21	56	1
32	56	158
57	56	1
78	56	8
86	56	2
89	56	1
90	56	5
18	57	5
21	57	1
30	57	21
32	57	2
49	57	3
61	57	8
90	57	21
22	58	1
36	58	10
39	58	1
76	58	1
84	58	10
3	59	3
18	59	1
31	59	1
32	59	1
49	59	1
63	59	1
66	59	1
39	60	9
43	60	14
45	60	3
46	60	1
47	60	11
48	60	17
62	60	8
65	60	8
72	60	18
73	60	19
80	60	17
84	60	1
3	61	13
4	61	8
6	61	9
17	61	45
20	61	41
21	61	20
22	61	32
49	61	1
57	61	6
76	61	99
78	61	3
86	61	1
89	61	47
90	61	4
39	62	6
43	62	13
48	62	1
52	62	1
65	62	13
69	62	9
72	62	26
80	62	25
3	63	6
18	63	4
22	63	3
31	63	9
49	63	103
57	63	2
59	63	1
61	63	1
86	63	1
89	63	1
90	63	36
39	65	9
43	65	12
45	65	13
47	65	21
48	65	27
62	65	13
69	65	10
72	65	22
73	65	1
76	65	2
80	65	40
84	65	10
3	66	2
4	66	2
6	66	6
17	66	1
18	66	2
20	66	2
22	66	5
31	66	1
34	66	1
42	66	6
86	66	13
17	69	2
43	69	2
47	69	13
65	69	9
80	69	3
84	69	3
3	70	2
30	70	40
57	70	2
21	71	1
47	71	1
73	71	1
90	71	31
29	72	1
36	72	1
39	72	7
41	72	9
43	72	37
45	72	2
46	72	11
47	72	17
48	72	20
52	72	1
62	72	24
65	72	24
69	72	1
80	72	37
84	72	5
14	73	1
39	73	6
43	73	6
48	73	15
62	73	8
65	73	11
69	73	1
72	73	8
80	73	13
78	74	1
86	74	19
3	76	3
6	76	10
20	76	39
21	76	21
58	76	1
65	76	3
89	76	46
18	77	1
4	78	2
18	78	1
32	78	4
49	78	18
61	78	6
63	78	3
86	78	1
33	80	1
39	80	9
43	80	22
45	80	1
46	80	3
47	80	14
48	80	7
62	80	31
65	80	40
69	80	3
72	80	38
84	80	11
86	81	9
36	84	23
43	84	2
47	84	16
48	84	6
58	84	16
65	84	13
69	84	4
72	84	7
80	84	10
6	86	6
17	86	1
20	86	3
42	86	8
49	86	1
63	86	1
66	86	16
81	86	7
89	86	1
3	87	5
6	87	17
11	87	6
20	87	20
21	87	9
22	87	9
32	87	1
66	87	4
89	87	69
3	88	7
4	88	51
14	88	3
17	88	1
18	88	13
20	88	2
21	88	1
22	88	4
30	88	1
32	88	14
57	88	27
61	88	1
63	88	2
89	88	5
90	88	62
3	89	20
6	89	25
9	89	4
11	89	9
14	89	1
20	89	72
21	89	45
22	89	1
28	89	1
30	89	1
35	89	4
57	89	1
76	89	46
80	89	1
86	89	1
3	90	11
4	90	35
17	90	21
18	90	10
20	90	6
21	90	22
22	90	15
30	90	7
31	90	1
32	90	1
47	90	30
49	90	38
57	90	23
61	90	2
63	90	34
66	90	1
71	90	14
78	90	1
5	91	1
10	91	7
21	91	4
29	91	2
33	91	3
61	91	1
65	91	1
73	91	1
--layer3--
2	1	2
21	1	13
23	1	4
89	1	22
6	2	24
10	2	26
20	2	26
21	2	22
23	2	8
27	2	5
62	2	6
83	2	15
89	2	31
6	3	19
18	3	2
20	3	19
21	3	8
22	3	1
49	3	1
50	3	1
57	3	2
71	3	27
87	3	6
89	3	5
6	4	1
8	4	1
13	4	11
17	4	3
19	4	10
22	4	3
31	4	9
57	4	3
63	4	6
78	4	20
86	4	1
88	4	16
57	5	7
76	5	4
2	6	20
4	6	1
20	6	79
21	6	27
50	6	1
62	6	6
83	6	3
87	6	40
89	6	7
4	8	1
13	8	30
23	8	16
31	8	2
2	10	21
56	10	1
4	13	8
8	13	27
19	13	9
23	13	20
31	13	8
63	13	6
78	13	7
88	13	7
64	14	1
70	14	1
17	16	1
21	16	1
51	16	57
57	16	2
88	16	3
89	16	1
4	17	1
16	17	1
22	17	3
57	17	3
61	17	38
20	18	1
22	18	4
31	18	3
32	18	1
49	18	29
56	18	2
57	18	8
63	18	1
78	18	6
4	19	7
13	19	10
31	19	78
63	19	7
78	19	7
88	19	2
2	20	22
3	20	1
6	20	79
16	20	1
18	20	1
21	20	39
30	20	4
32	20	1
50	20	1
56	20	14
62	20	6
70	20	14
87	20	24
89	20	16
2	21	10
3	21	3
6	21	24
13	21	1
20	21	41
22	21	2
23	21	2
24	21	1
27	21	1
44	21	1
50	21	3
53	21	1
57	21	1
75	21	1
78	21	1
83	21	16
87	21	21
89	21	28
4	22	3
16	22	1
18	22	5
19	22	1
21	22	4
27	22	3
31	22	2
49	22	1
57	22	12
61	22	8
63	22	2
89	22	7
2	23	8
8	23	4
13	23	16
21	23	3
89	23	17
31	24	11
72	25	5
22	27	2
20	30	4
52	30	1
56	30	4
70	30	56
80	30	1
4	31	8
13	31	7
18	31	3
19	31	70
25	31	1
32	31	44
63	31	2
78	31	5
88	31	7
13	32	1
20	32	1
31	32	27
44	32	1
52	32	2
53	32	1
56	32	68
75	32	1
88	32	1
27	34	7
67	34	3
12	37	2
31	37	1
34	37	1
71	37	17
36	38	21
39	38	3
41	38	6
43	38	6
45	38	4
47	38	21
48	38	20
51	38	24
58	38	37
62	38	13
84	38	15
41	39	4
45	39	7
47	39	1
48	39	5
51	39	8
58	39	3
39	41	6
45	41	9
47	41	5
48	41	30
51	41	14
58	41	3
62	41	2
87	41	1
5	43	12
45	43	12
47	43	5
48	43	10
52	43	1
58	43	6
62	43	19
64	43	17
76	43	2
80	43	27
52	44	6
70	44	2
88	44	3
36	45	1
39	45	8
41	45	9
43	45	13
47	45	26
48	45	9
51	45	5
58	45	7
62	45	1
73	45	6
80	45	12
84	45	1
50	46	1
51	46	2
39	47	2
41	47	7
43	47	6
45	47	23
48	47	20
51	47	14
56	47	13
58	47	9
62	47	5
73	47	10
90	47	41
39	48	6
41	48	25
43	48	25
45	48	27
47	48	16
51	48	9
58	48	19
62	48	4
80	48	14
84	48	1
18	49	35
22	49	1
53	49	1
63	49	50
78	49	7
16	51	61
38	51	1
39	51	8
41	51	11
43	51	2
45	51	7
47	51	9
48	51	7
58	51	6
62	51	10
80	51	3
84	51	2
32	52	1
44	52	10
46	52	1
47	52	1
80	52	4
83	52	10
71	53	1
78	53	1
39	54	8
41	54	12
43	54	9
45	54	12
47	54	9
48	54	23
51	54	9
58	54	6
62	54	7
18	56	4
20	56	14
30	56	4
32	56	73
47	56	18
48	56	1
52	56	1
58	56	1
70	56	12
83	56	1
88	56	1
4	57	3
5	57	10
6	57	1
16	57	2
18	57	10
22	57	9
56	57	1
61	57	54
67	57	1
75	57	1
78	57	1
88	57	1
36	58	13
38	58	13
39	58	3
41	58	3
43	58	5
45	58	2
47	58	10
48	58	20
51	58	7
62	58	2
84	58	13
53	59	12
64	60	4
17	61	24
22	61	1
53	61	1
57	61	11
32	62	1
38	62	4
41	62	3
43	62	21
45	62	1
47	62	11
48	62	9
51	62	10
58	62	9
76	62	1
80	62	6
84	62	1
4	63	7
13	63	8
18	63	2
19	63	7
31	63	4
49	63	44
57	63	1
78	63	10
88	63	6
14	64	1
43	64	8
62	64	4
43	65	22
46	65	1
62	65	17
80	65	24
43	69	1
62	69	1
64	69	2
14	70	1
18	70	2
20	70	14
30	70	50
56	70	13
89	70	1
47	71	4
53	71	1
90	71	40
5	72	1
24	72	8
39	72	1
41	72	5
43	72	4
45	72	2
47	72	20
48	72	20
51	72	6
58	72	23
62	72	3
24	73	1
45	73	7
47	73	8
2	75	3
21	75	2
56	75	1
89	75	2
4	76	1
5	76	7
62	76	10
4	78	28
13	78	8
18	78	3
19	78	8
20	78	1
31	78	5
49	78	17
57	78	1
61	78	1
63	78	11
88	78	12
43	80	22
45	80	10
52	80	7
62	80	7
65	80	5
2	83	11
6	83	3
21	83	14
52	83	11
56	83	1
36	84	15
38	84	14
48	84	2
51	84	13
58	84	10
62	84	11
85	84	4
84	85	1
4	86	1
5	86	5
22	86	1
88	86	1
2	87	2
3	87	9
5	87	6
6	87	45
20	87	25
21	87	18
56	87	1
70	87	1
88	87	1
89	87	3
4	88	21
13	88	3
16	88	3
19	88	6
31	88	6
44	88	4
61	88	1
63	88	6
78	88	13
86	88	1
89	88	1
2	89	28
6	89	34
16	89	1
20	89	26
21	89	66
22	89	6
23	89	6
32	89	1
56	89	1
57	89	1
70	89	1
75	89	5
83	89	16
86	89	9
87	89	30
88	89	1
47	90	41
71	90	26
6	91	1
22	91	1
63	91	1
--layer4--
2	1	24
6	1	28
20	1	24
26	1	11
57	1	1
1	2	77
5	2	9
6	2	60
10	2	10
20	2	28
21	2	4
61	2	1
87	2	3
89	2	4
5	3	2
6	3	22
16	3	5
18	3	11
20	3	7
21	3	26
22	3	3
31	3	12
39	3	4
62	3	1
63	3	3
65	3	4
76	3	1
84	3	2
87	3	11
88	3	1
89	3	7
8	4	36
10	4	2
18	4	1
19	4	1
22	4	12
31	4	2
44	4	1
49	4	1
57	4	2
61	4	9
78	4	9
86	4	1
88	4	33
2	5	4
3	5	3
6	5	7
39	5	1
56	5	1
62	5	1
65	5	4
76	5	7
84	5	5
89	5	3
1	6	85
2	6	63
3	6	18
5	6	9
10	6	7
20	6	134
21	6	35
22	6	1
50	6	3
87	6	7
88	6	1
89	6	5
55	7	7
4	8	47
13	8	1
31	8	2
2	10	6
4	10	1
6	10	4
44	10	11
57	10	1
69	10	1
4	13	48
8	13	55
30	13	1
16	14	3
26	14	14
32	14	1
3	16	19
14	16	1
17	16	7
21	16	2
26	16	13
51	16	2
88	16	3
16	17	6
61	17	1
83	17	1
3	18	9
22	18	10
30	18	1
31	18	21
32	18	1
35	18	2
44	18	4
49	18	12
51	18	1
57	18	9
61	18	3
63	18	38
70	18	3
77	18	1
78	18	5
88	18	9
4	19	1
31	19	4
1	20	72
2	20	55
3	20	10
6	20	165
21	20	34
30	20	1
32	20	1
56	20	7
57	20	1
87	20	4
88	20	2
89	20	7
2	21	4
3	21	21
6	21	38
20	21	36
26	21	2
52	21	32
83	21	5
87	21	6
88	21	2
89	21	21
3	22	2
4	22	34
16	22	1
18	22	9
31	22	9
35	22	6
57	22	3
61	22	32
63	22	2
80	22	2
86	22	1
88	22	1
89	22	1
8	24	1
18	24	1
19	24	4
22	24	2
31	24	23
16	30	1
18	30	1
32	30	2
56	30	2
70	30	58
88	30	5
3	31	4
4	31	2
8	31	1
17	31	2
18	31	20
19	31	3
22	31	9
32	31	6
63	31	24
77	31	15
88	31	4
2	32	1
4	32	1
18	32	1
20	32	1
30	32	1
31	32	12
44	32	1
53	32	1
56	32	61
57	32	4
61	32	1
81	32	1
88	32	1
63	33	1
3	35	1
22	35	6
61	35	1
22	37	7
36	38	16
62	38	3
3	39	4
5	39	12
41	39	15
43	39	12
45	39	24
47	39	13
48	39	41
51	39	20
58	39	10
62	39	2
64	39	1
65	39	6
69	39	13
73	39	21
76	39	2
78	39	1
80	39	19
84	39	5
89	39	5
39	41	13
43	41	3
45	41	15
47	41	18
48	41	23
51	41	15
62	41	6
